"count","ptCnt","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","Date","PostQ1","PostQ2","PostQ3","PostQ4"
178,0,403,4,18,1,0,0,1,416,3980,1579,5,"Katie handed the puppy to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
179,0,403,4,19,1,1,0,0,0,0,2109,27,"You slid Sally the cafeteria tray"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
180,0,403,4,20,0,1,1,0,323,2961,1403,61,"You bestowed the message Mike"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
181,0,403,4,21,1,1,0,1,451,2049,1439,26,"You bought Christine ice cream"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
182,0,403,4,22,0,0,1,1,0,0,1291,48,"Jack thought you the ice cream"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
183,0,403,4,23,1,0,0,1,1133,2031,1623,8,"Shawn shot you the rubber band"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
184,0,403,4,24,1,1,0,1,395,2002,1321,24,"You drove the car to Amber"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
185,0,403,4,25,0,1,1,0,392,1948,1379,66,"You drank the house to Joe"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
186,0,403,4,26,0,1,1,1,0,0,1604,69,"You forged the chair to George"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
187,0,403,4,27,0,1,0,1,293,2857,1507,40,"You pitched Andy the idea"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
188,0,403,4,28,1,1,0,0,0,0,1744,30,"You conveyed the message to Adam"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
189,0,403,4,29,0,1,0,1,383,1992,1639,33,"You dedicated the song to John"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
190,0,403,4,30,1,0,1,0,490,1724,1408,51,"Joe sang the cards to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
191,0,403,4,31,0,1,0,0,0,0,1390,34,"You sang Jenni a song"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
192,0,403,4,32,0,1,0,0,0,0,1796,36,"You lavished Steve with praise"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
193,0,403,4,33,1,0,0,1,524,1990,1233,6,"Diane threw you the pen"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
194,0,403,4,34,0,0,0,1,336,2158,1874,13,"Sara transmitted the orders to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
195,0,403,4,35,0,0,1,1,0,0,1333,47,"Hector played the cake to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
196,0,403,4,36,0,1,1,1,0,0,1520,63,"You confessed the tray to John"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
197,0,403,4,37,1,1,1,1,0,0,1396,78,"You told the kiss to Ian"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
198,0,403,4,38,0,1,1,0,337,3093,1680,65,"You dispensed icecream Sandra"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
199,0,403,4,39,1,1,1,0,459,1840,1513,76,"You sugared Alex the floor"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
200,0,403,4,40,1,1,0,1,476,2042,1483,23,"You kicked the football to Jack"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
201,0,403,4,41,0,0,1,1,0,0,1599,49,"Jeff swallowed the cash to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
202,0,403,4,42,0,0,0,1,637,2314,1304,18,"Amanda paid you tribute"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
203,0,403,4,43,0,1,0,0,0,0,1307,38,"You blew your sister a kiss"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
204,0,403,4,44,1,1,0,1,486,1925,1681,21,"You delivered the Pizza to Andy"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
205,0,403,4,45,1,1,1,0,1041,2213,1633,73,"You reduced the land to Tiana"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
206,0,403,4,46,0,0,0,1,386,1860,1371,20,"Your family sent you regards"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
207,0,403,4,47,1,1,1,1,0,0,1491,79,"You transferred the chance Steve"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
208,0,403,4,48,0,1,1,0,446,1791,1440,67,"You dreamt your dad a soccer ball"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
209,0,403,4,49,0,0,0,1,435,1534,1002,11,"Heather slipped you a note"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
210,0,403,4,50,0,0,1,0,345,1594,1215,46,"Gabe grabbed you to the vase"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
211,0,403,4,51,0,1,0,1,328,1913,1126,39,"You taught him a lesson"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
212,0,403,4,52,1,1,0,1,240,1715,1485,22,"You awarded a medal to Helen"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
213,0,403,4,53,1,0,1,0,256,2435,1619,58,"Theresa smoked you the idea"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
214,0,403,4,54,1,1,1,0,456,1715,1471,80,"You wrote Dave to the pencil"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
215,0,403,4,55,1,1,1,1,0,0,1392,74,"You saw the cow the base ball"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
216,0,403,4,56,0,1,1,0,265,3017,1537,64,"You devoted the song Jenni"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
217,0,403,4,57,0,0,1,1,0,0,1291,45,"Courtney snuggled you the water"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
218,0,403,4,58,1,0,1,0,388,2036,1477,60,"Sally ate you the teacup"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
219,0,403,4,59,1,0,0,0,0,0,1684,2,"Vincent donated money to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
220,0,403,4,60,0,1,1,0,388,1756,1329,62,"You blew a lesson to Liz"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
221,0,403,4,61,0,0,0,1,384,2852,2184,14,"The policeman radioed the message to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
222,0,403,4,62,1,0,1,1,0,0,1268,52,"Katie ate the pizza to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
223,0,403,4,63,1,0,1,0,432,1624,1232,55,"Paul followed you the puppy"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
224,0,403,4,64,1,0,0,1,351,2342,1347,9,"Mike rolled you the marble"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
225,0,403,4,65,0,0,1,1,0,0,1129,42,"Amber dealt you the tree"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
226,0,403,4,66,1,0,1,0,432,2127,1388,56,"Sally thought the marble to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
227,0,403,4,67,0,0,0,1,449,2155,1501,12,"Mike sold the land to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
228,0,403,4,68,1,0,1,0,168,2718,1731,53,"Kelly hindered the rubber band to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
229,0,403,4,69,0,0,1,1,0,0,1448,50,"Jim pretended the stew to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
230,0,403,4,70,0,0,0,1,394,2190,2138,15,"Anna transferred responsibility to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
231,0,403,4,71,0,1,1,0,455,1817,1409,70,"You gave the earing Susan"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
232,0,403,4,72,1,0,0,1,5089,90,1473,10,"Your dad poured you some water"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
233,0,403,4,73,1,0,1,1,0,0,1363,57,"Sam received cookies to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
234,0,403,4,74,1,1,1,0,455,2850,1861,71,"You lavished the responsibility Dan"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
235,0,403,4,75,1,0,0,1,328,1990,1693,4,"Jeff entrusted the key to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
236,0,403,4,76,1,0,0,0,0,0,1646,1,"Alex forked over the cash to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
237,0,403,4,77,0,0,0,1,303,1655,1277,19,"Liz told you the story"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
238,0,403,4,78,0,0,0,1,391,1872,1647,16,"Dan confessed his secret to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
239,0,403,4,79,1,0,1,1,0,0,1623,59,"Tom slept the marble to you"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
240,0,403,4,80,1,0,1,0,400,1682,1158,54,"Mark treated you the car"," 12/27/2016"," to understand what the guy is telling{,} but sometimes it doesnt sounds pretty well{.} "," n"," n"," n"
241,1,404,1,1,1,1,0,1,56,1748,1407,40,"You sent your family regards"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
242,0,404,1,2,0,1,1,0,2860,1685,1409,70,"You gave the earing Susan"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
243,0,404,1,3,0,1,1,1,0,0,1440,67,"You dreamt your dad a soccer ball"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
244,0,404,1,4,0,0,0,0,0,0,1322,9,"Paul hit you the baseball"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
245,0,404,1,5,0,1,0,0,0,0,1936,21,"You forked over the cash to Alex"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
246,0,404,1,6,1,1,1,1,0,0,1396,78,"You told the kiss to Ian"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
247,0,404,1,7,0,0,1,0,12,1825,1314,41,"Al poured the horse to you"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
248,0,404,1,8,0,0,0,1,103,1956,1704,10,"Adam conveyed the message to you"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
249,0,404,1,9,1,0,0,1,19,1988,1733,16,"Steve lavished you with praise"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
250,0,404,1,10,1,1,0,1,7,2279,2034,35,"You transferred responsibility to Anna"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
251,0,404,1,11,0,0,0,1,2,1782,1559,8,"Courtney handed you the notebook"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
252,0,404,1,12,0,1,1,0,66,2167,1584,68,"You drove the land to China"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
253,0,404,1,13,0,0,1,1,0,0,1364,43,"Andrea heard you the chicken"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
254,0,404,1,14,1,0,1,0,32,1770,1408,51,"Joe sang the cards to you"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
255,0,404,1,15,1,0,0,0,3866,1834,1390,18,"Your sister blew you a kiss"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
256,0,404,1,16,1,1,1,1,0,0,1410,72,"You pitched the story Andy"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
257,0,404,1,17,1,1,1,0,322,1784,1471,80,"You wrote Dave to the pencil"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
258,0,404,1,18,0,0,1,0,490,2390,1599,49,"Jeff swallowed the cash to you"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
259,0,404,1,19,0,1,0,0,0,0,1422,23,"You dealt the cards to Mark"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
260,0,404,1,20,0,0,0,1,17,1907,1503,1,"Andy delivered the pizza to you"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
261,0,404,1,21,0,0,0,1,20,2208,1875,5,"Kelly dispensed the rations to you"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
262,0,404,1,22,1,0,0,1,83,1621,1022,19,"He taught you a lesson"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
263,0,404,1,23,1,0,0,1,121,1743,1698,15,"Jesse gave you another chance"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
264,0,404,1,24,0,0,0,1,146,1745,1396,6,"Christine bought you ice cream"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
265,0,404,1,25,0,1,0,1,57,2007,1364,29,"You rolled Mike the marble"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
266,0,404,1,26,0,1,0,1,105,2055,1634,24,"You entrusted the key to Jeff"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
267,0,404,1,27,0,1,0,1,124,2075,1645,27,"You kicked Joe the soccer ball"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
268,0,404,1,28,1,1,1,0,39,2494,1861,71,"You lavished the responsibility Dan"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
269,0,404,1,29,0,1,0,0,0,0,1186,26,"You threw Diane the pen"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
270,0,404,1,30,0,0,1,1,0,0,1236,44,"Brett saw you the bridge"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
271,0,404,1,31,0,1,0,1,38,2206,1637,22,"You donated money to Vincent"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
272,0,404,1,32,0,1,1,1,0,0,1379,66,"You drank the house to Joe"," 12/28/2016"," i think the task was meant to evaluate my response to english tasks by being a spanish speaker myself{.} "," n"," y"," n"
