"count","ptCnt","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","Date","PostQ1","PostQ2","PostQ3","PostQ4","liftOffDiff",Grupo,,
4419,0,456,2,19,1,0,0,1,382,4647,1396,6,"Christine bought you ice cream","06/26/2017",NA,"n","y","y",3251,Grupo B,,
4420,0,456,2,20,1,1,0,1,311,4792,1427,30,"You poured your dad some water","06/26/2017",NA,"n","y","y",3365,Grupo B,,
4426,0,456,2,26,0,0,0,1,389,2743,1369,14,"Jenni sang you a song","06/26/2017",NA,"n","y","y",1374,Grupo B,,
4427,0,456,2,27,0,1,0,1,375,3809,1407,40,"You sent your family regards","06/26/2017",NA,"n","y","y",2402,Grupo B,,
4433,0,456,2,33,1,0,0,1,427,3623,1704,10,"Adam conveyed the message to you","06/26/2017",NA,"n","y","y",1919,Grupo B,,
4435,0,456,2,35,0,0,0,1,367,4221,1696,13,"John dedicated the song to you","06/26/2017",NA,"n","y","y",2525,Grupo B,,
4437,0,456,2,37,0,0,0,1,384,4756,1805,11,"Art bestowed the honor upon you","06/26/2017",NA,"n","y","y",2951,Grupo B,,
4444,0,456,2,44,0,1,0,1,391,4008,1856,33,"You transmitted the orders to Sara","06/26/2017",NA,"n","y","y",2152,Grupo B,,
4447,0,456,2,47,1,1,0,1,295,4464,1645,27,"You kicked Joe the soccer ball","06/26/2017",NA,"n","y","y",2819,Grupo B,,
4449,0,456,2,49,1,0,0,1,253,3140,1534,2,"Helen awarded a medal to you","06/26/2017",NA,"n","y","y",1606,Grupo B,,
4450,0,456,2,50,1,1,0,1,208,4482,1634,24,"You entrusted the key to Jeff","06/26/2017",NA,"n","y","y",2848,Grupo B,,
4459,0,456,2,59,1,0,0,1,353,3651,1875,5,"Kelly dispensed the rations to you","06/26/2017",NA,"n","y","y",1776,Grupo B,,
4461,0,456,2,61,0,0,0,1,419,4078,1746,12,"Tiana devoted her time to you","06/26/2017",NA,"n","y","y",2332,Grupo B,,
4465,0,456,2,65,1,1,0,1,304,3724,1364,29,"You rolled Mike the marble","06/26/2017",NA,"n","y","y",2360,Grupo B,,
4481,1,457,1,1,1,1,0,1,208,3454,1724,37,"Ian received the complaint from you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",1730,Grupo A,,
4483,0,457,1,3,1,0,0,1,201,2094,1369,14,"Jenni sang you a song","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",725,Grupo A,,
4485,0,457,1,5,0,0,0,1,269,1952,1559,8,"Courtney handed you the notebook","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",393,Grupo A,,
4491,0,457,1,11,0,1,0,1,267,2273,1634,24,"You entrusted the key to Jeff","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",639,Grupo A,,
4494,0,457,1,14,0,0,0,1,266,2436,1503,1,"Andy delivered the pizza to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",933,Grupo A,,
4497,0,457,1,17,1,1,0,1,257,1870,1600,36,"You confessed your secret to Dan","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",270,Grupo A,,
4498,0,457,1,18,1,1,0,1,220,2128,2065,34,"You radioed the message to the policeman","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",63,Grupo A,,
4499,0,457,1,19,0,1,0,1,289,1879,1567,25,"You handed the puppy to Katie","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",312,Grupo A,,
4501,0,457,1,21,0,1,0,1,226,1896,1186,26,"You threw Diane the pen","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",710,Grupo A,,
4505,0,457,1,25,1,1,0,1,199,2110,1856,33,"You transmitted the orders to Sara","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",254,Grupo A,,
4506,0,457,1,26,0,0,0,1,176,2156,1875,5,"Kelly dispensed the rations to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",281,Grupo A,,
4509,0,457,1,29,1,0,0,1,247,1878,1696,13,"John dedicated the song to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",182,Grupo A,,
4510,0,457,1,30,0,0,0,1,297,1804,1489,3,"Jack kicked the football to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",315,Grupo A,,
4511,0,457,1,31,1,0,0,1,307,1479,1022,19,"He taught you a lesson","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",457,Grupo A,,
4515,0,457,1,35,0,0,0,1,267,4281,1926,7,"Sally slid you the cafeteria tray","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",2355,Grupo A,,
4519,0,457,1,39,1,0,0,1,225,4698,1805,11,"Art bestowed the honor upon you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",2893,Grupo A,,
4521,0,457,1,41,1,0,0,1,264,2618,1390,18,"Your sister blew you a kiss","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",1228,Grupo A,,
4522,0,457,1,42,1,1,0,1,225,1730,1371,32,"You sold the land to Mike","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",359,Grupo A,,
4525,0,457,1,45,1,0,0,1,215,1763,1472,20,"Andy pitched you the idea","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",291,Grupo A,,
4526,0,457,1,46,0,1,0,1,200,2362,1645,27,"You kicked Joe the soccer ball","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",717,Grupo A,,
4528,0,457,1,48,1,1,0,1,202,1766,1310,39,"You told Liz the story","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",456,Grupo A,,
4529,0,457,1,49,1,1,0,1,221,1757,1270,38,"You paid Amanda tribute","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",487,Grupo A,,
4530,0,457,1,50,1,0,0,1,269,2293,1733,16,"Steve lavished you with praise","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",560,Grupo A,,
4531,0,457,1,51,0,0,0,1,264,2221,1704,10,"Adam conveyed the message to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",517,Grupo A,,
4534,0,457,1,54,0,1,0,1,261,1915,1427,30,"You poured your dad some water","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",488,Grupo A,,
4538,0,457,1,58,1,1,0,1,269,2157,2034,35,"You transferred responsibility to Anna","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",123,Grupo A,,
4540,0,457,1,60,1,1,0,1,211,1993,1407,40,"You sent your family regards","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",586,Grupo A,,
4544,0,457,1,64,1,0,0,1,214,2180,1746,12,"Tiana devoted her time to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",434,Grupo A,,
4554,0,457,1,74,1,0,0,1,354,1971,1508,17,"Chris offered you some writing tips","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",463,Grupo A,,
4555,0,457,1,75,1,0,0,1,264,2006,1698,15,"Jesse gave you another chance","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",308,Grupo A,,
4557,0,457,1,77,0,1,0,1,318,1927,1637,22,"You donated money to Vincent","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",290,Grupo A,,
4558,0,457,1,78,0,0,0,1,253,1456,1396,6,"Christine bought you ice cream","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y",60,Grupo A,,
4561,1,458,2,1,0,1,0,1,386,2027,1724,37,"Ian received the complaint from you","06/27/2017","motor association and semantics {&}","y","y","y",303,Grupo A,,
4565,0,458,2,5,1,1,0,1,264,2730,1634,24,"You entrusted the key to Jeff","06/27/2017","motor association and semantics {&}","y","y","y",1096,Grupo A,,
4566,0,458,2,6,1,0,0,1,246,1800,1534,2,"Helen awarded a medal to you","06/27/2017","motor association and semantics {&}","y","y","y",266,Grupo A,,
4567,0,458,2,7,1,1,0,1,244,1669,1427,30,"You poured your dad some water","06/27/2017","motor association and semantics {&}","y","y","y",242,Grupo A,,
4575,0,458,2,15,0,1,0,1,314,1443,1310,39,"You told Liz the story","06/27/2017","motor association and semantics {&}","y","y","y",133,Grupo A,,
4576,0,458,2,16,0,1,0,1,335,2306,2034,35,"You transferred responsibility to Anna","06/27/2017","motor association and semantics {&}","y","y","y",272,Grupo A,,
4577,0,458,2,17,1,0,0,1,276,1745,1433,4,"Amber drove the car to you","06/27/2017","motor association and semantics {&}","y","y","y",312,Grupo A,,
4579,0,458,2,19,1,1,0,1,314,1730,1620,28,"You shot Shawn the rubber band","06/27/2017","motor association and semantics {&}","y","y","y",110,Grupo A,,
4581,0,458,2,21,1,0,0,1,339,1991,1559,8,"Courtney handed you the notebook","06/27/2017","motor association and semantics {&}","y","y","y",432,Grupo A,,
4582,0,458,2,22,0,1,0,1,317,1872,1600,36,"You confessed your secret to Dan","06/27/2017","motor association and semantics {&}","y","y","y",272,Grupo A,,
4587,0,458,2,27,0,0,0,1,343,1842,1390,18,"Your sister blew you a kiss","06/27/2017","motor association and semantics {&}","y","y","y",452,Grupo A,,
4589,0,458,2,29,0,0,0,1,305,1823,1508,17,"Chris offered you some writing tips","06/27/2017","motor association and semantics {&}","y","y","y",315,Grupo A,,
4591,0,458,2,31,1,1,0,1,345,1815,1567,25,"You handed the puppy to Katie","06/27/2017","motor association and semantics {&}","y","y","y",248,Grupo A,,
4592,0,458,2,32,1,0,0,1,342,2409,1875,5,"Kelly dispensed the rations to you","06/27/2017","motor association and semantics {&}","y","y","y",534,Grupo A,,
4594,0,458,2,34,0,0,0,1,360,1292,1022,19,"He taught you a lesson","06/27/2017","motor association and semantics {&}","y","y","y",270,Grupo A,,
4595,0,458,2,35,0,1,0,1,384,1631,1270,38,"You paid Amanda tribute","06/27/2017","motor association and semantics {&}","y","y","y",361,Grupo A,,
4597,0,458,2,37,1,1,0,1,298,1675,1186,26,"You threw Diane the pen","06/27/2017","motor association and semantics {&}","y","y","y",489,Grupo A,,
4602,0,458,2,42,0,0,0,1,314,1582,1369,14,"Jenni sang you a song","06/27/2017","motor association and semantics {&}","y","y","y",213,Grupo A,,
4606,0,458,2,46,1,0,0,1,290,1757,1704,10,"Adam conveyed the message to you","06/27/2017","motor association and semantics {&}","y","y","y",53,Grupo A,,
4607,0,458,2,47,1,0,0,1,263,2006,1396,6,"Christine bought you ice cream","06/27/2017","motor association and semantics {&}","y","y","y",610,Grupo A,,
4608,0,458,2,48,0,0,0,1,354,2331,1472,20,"Andy pitched you the idea","06/27/2017","motor association and semantics {&}","y","y","y",859,Grupo A,,
4611,0,458,2,51,0,1,0,1,463,1621,1371,32,"You sold the land to Mike","06/27/2017","motor association and semantics {&}","y","y","y",250,Grupo A,,
4612,0,458,2,52,0,0,0,1,310,1540,1698,15,"Jesse gave you another chance","06/27/2017","motor association and semantics {&}","y","y","y",-158,Grupo A,,
4614,0,458,2,54,1,1,0,1,247,1720,1637,22,"You donated money to Vincent","06/27/2017","motor association and semantics {&}","y","y","y",83,Grupo A,,
4617,0,458,2,57,0,0,0,1,316,2013,1746,12,"Tiana devoted her time to you","06/27/2017","motor association and semantics {&}","y","y","y",267,Grupo A,,
4618,0,458,2,58,1,0,0,1,329,1668,1503,1,"Andy delivered the pizza to you","06/27/2017","motor association and semantics {&}","y","y","y",165,Grupo A,,
4620,0,458,2,60,0,1,0,1,296,2031,1856,33,"You transmitted the orders to Sara","06/27/2017","motor association and semantics {&}","y","y","y",175,Grupo A,,
4621,0,458,2,61,0,0,0,1,354,1908,1696,13,"John dedicated the song to you","06/27/2017","motor association and semantics {&}","y","y","y",212,Grupo A,,
4629,0,458,2,69,1,0,0,1,269,1954,1489,3,"Jack kicked the football to you","06/27/2017","motor association and semantics {&}","y","y","y",465,Grupo A,,
4630,0,458,2,70,0,0,0,1,298,2164,1733,16,"Steve lavished you with praise","06/27/2017","motor association and semantics {&}","y","y","y",431,Grupo A,,
4632,0,458,2,72,1,1,0,1,300,1737,1422,23,"You dealt the cards to Mark","06/27/2017","motor association and semantics {&}","y","y","y",315,Grupo A,,
4633,0,458,2,73,1,1,0,1,278,1904,1645,27,"You kicked Joe the soccer ball","06/27/2017","motor association and semantics {&}","y","y","y",259,Grupo A,,
4635,0,458,2,75,0,1,0,1,342,2251,2065,34,"You radioed the message to the policeman","06/27/2017","motor association and semantics {&}","y","y","y",186,Grupo A,,
4639,0,458,2,79,0,1,0,1,271,1819,1407,40,"You sent your family regards","06/27/2017","motor association and semantics {&}","y","y","y",412,Grupo A,,
4643,0,459,3,3,0,0,0,1,400,1888,1460,3,"Mark dealt the cards to you","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",428,Grupo B,"n",
4644,0,459,3,4,0,0,0,1,219,2809,1579,5,"Katie handed the puppy to you","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",1230,Grupo B,"n",
4645,0,459,3,5,1,1,0,1,267,3507,1307,38,"You blew your sister a kiss","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",2200,Grupo B,"n",
4646,0,459,3,6,0,1,0,1,350,3259,1511,28,"You handed Courtney the notebook","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",1748,Grupo B,"n",
4651,0,459,3,11,1,1,0,1,387,1931,1635,35,"You gave Jesse another chance","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",296,Grupo B,"n",
4655,0,459,3,15,1,0,0,1,397,2405,1724,17,"You received the complaint from Ian","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",681,Grupo B,"n",
4657,0,459,3,17,0,1,0,1,335,3245,2109,27,"You slid Sally the cafeteria tray","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",1136,Grupo B,"n",
4658,0,459,3,18,1,0,0,1,530,2029,1647,16,"Dan confessed his secret to you","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",382,Grupo B,"n",
4659,0,459,3,19,1,0,0,1,399,1902,1371,20,"Your family sent you regards","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",531,Grupo B,"n",
4660,0,459,3,20,1,1,0,1,389,1906,1579,37,"You offered Chris some writing tips","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",327,Grupo B,"n",
4662,0,459,3,22,1,1,0,1,305,2260,1647,32,"You devoted your time to Tiana","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",613,Grupo B,"n",
4665,0,459,3,25,0,1,0,1,292,2044,1681,21,"You delivered the Pizza to Andy","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",363,Grupo B,"n",
4667,0,459,3,27,1,0,0,1,350,1610,1277,19,"Liz told you the story","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",333,Grupo B,"n",
4677,0,459,3,37,1,1,0,1,344,2025,1390,34,"You sang Jenni a song","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",635,Grupo B,"n",
4678,0,459,3,38,0,1,0,1,331,1900,1483,23,"You kicked the football to Jack","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",417,Grupo B,"n",
4687,0,459,3,47,0,1,0,1,250,2364,1439,26,"You bought Christine ice cream","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",925,Grupo B,"n",
4688,0,459,3,48,0,0,0,1,344,2229,1684,2,"Vincent donated money to you","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",545,Grupo B,"n",
4689,0,459,3,49,0,0,0,1,301,2882,1646,1,"Alex forked over the cash to you","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",1236,Grupo B,"n",
4690,0,459,3,50,0,0,0,1,335,2201,1347,9,"Mike rolled you the marble","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",854,Grupo B,"n",
4691,0,459,3,51,0,0,0,1,341,2116,1523,7,"Joe kicked you the soccer ball","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",593,Grupo B,"n",
4693,0,459,3,53,0,0,0,1,308,2505,1233,6,"Diane threw you the pen","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",1272,Grupo B,"n",
4696,0,459,3,56,1,0,0,1,404,1903,1304,18,"Amanda paid you tribute","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",599,Grupo B,"n",
4700,0,459,3,60,0,1,0,1,384,2243,1321,24,"You drove the car to Amber","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",922,Grupo B,"n",
4701,0,459,3,61,0,0,0,1,289,2185,1473,10,"Your dad poured you some water","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",712,Grupo B,"n",
4710,0,459,3,70,1,0,0,1,441,3239,2184,14,"The policeman radioed the message to you","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",1055,Grupo B,"n",
4712,0,459,3,72,1,0,0,1,357,2992,2138,15,"Anna transferred responsibility to you","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",854,Grupo B,"n",
4716,0,459,3,76,0,1,0,1,312,2561,1293,29,"You hit Paul the baseball","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",1268,Grupo B,"n",
4717,0,459,3,77,1,0,0,1,331,3160,1874,13,"Sara transmitted the orders to you","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",1286,Grupo B,"n",
4718,0,459,3,78,1,1,0,1,347,2131,1639,33,"You dedicated the song to John","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",492,Grupo B,"n",
4719,0,459,3,79,1,1,0,1,312,1614,1126,39,"You taught him a lesson","06/27/2017","listening{,} comprehension{,} gramar{,} sintaxis rules",488,Grupo B,"n",
4723,0,460,4,3,1,0,0,1,221,2954,1684,2,"Vincent donated money to you","06/27/2017","im not sure but i think that the ex periment was about conditioning or maybe listening{.} the keys were labbed as colors{,} so its very possible that this not random{.}","n","n",1270,Grupo B,,
4726,0,460,4,6,0,0,0,1,336,1642,1371,20,"Your family sent you regards","06/27/2017","im not sure but i think that the ex periment was about conditioning or maybe listening{.} the keys were labbed as colors{,} so its very possible that this not random{.}","n","n",271,Grupo B,,
4728,0,460,4,8,0,1,0,1,271,1887,1639,33,"You dedicated the song to John","06/27/2017","im not sure but i think that the ex periment was about conditioning or maybe listening{.} the keys were labbed as colors{,} so its very possible that this not random{.}","n","n",248,Grupo B,,
