Frecuencia,Orientacion,Categoria,tecla,FrecuenciaEspacial,Orden,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.80505908760311,100.815908704948,B,right,0.03402529543801555,41,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.04483420029283,None,left,0,0.5860674995929003,168.14495550002903,None,168.76246200036258,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.80159567832488,95.9672025517672,B,right,0.0340079783916244,42,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.8472820003517,None,left,0,0.5114080999046564,169.9472453002818,None,170.4810940003954,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.77311152371576,97.129250407273,B,right,0.0338655576185788,43,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.56570120016113,None,right,1,0.4410101999528706,171.6659826003015,None,172.13305120030418,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.62977401581616,149.875952964348,A,left,0.0281488700790808,44,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.2177615002729,None,left,1,0.7019621995277703,173.31802620040253,None,174.05186840007082,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.79752942032318,97.1296441773155,B,right,0.0339876471016159,45,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.13724960014224,None,left,0,0.6938350996933877,175.23672680044547,None,175.9541436000727,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.69972834528702,153.930024675352,A,left,0.028498641726435098,46,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.03877640003338,None,right,0,0.10383479949086905,177.13882290013134,None,177.2721481001936,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.79314807020924,96.5850595680334,B,right,0.0339657403510462,47,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.3567531001754,None,left,0,0.5379825998097658,178.45692060003057,None,179.02449430013075,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.68415989431799,152.962848267664,A,left,0.028420799471589948,48,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.1088760001585,None,right,0,0.12142749968916178,180.20899210032076,None,180.35924120014533,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.75235630283236,99.5436111946232,B,right,0.0337617815141618,49,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.4433548003435,None,right,1,0.8594675995409489,181.5435303002596,None,182.42833540029824,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.76515478636169,153.027344502517,A,left,0.028825773931808452,50,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.51271360041574,None,left,1,1.0371058997698128,183.61309200013056,None,184.68082140013576,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.82856051354292,98.011159490357,B,right,0.0341428025677146,51,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.76548030041158,None,right,1,1.1296869996003807,185.8653864003718,None,187.01767610013485,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.66055531480926,155.699755188187,A,left,0.0283027765740463,52,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.101345800329,None,left,1,0.7527398997917771,188.20160090038553,None,188.98578100046143,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.63658539422254,154.153460332759,A,left,0.0281829269711127,53,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.07027210015804,None,left,1,1.0720687001012266,190.1704269000329,None,191.27177190035582,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.84328132911514,97.5402244552651,B,right,0.0342164066455757,54,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.35597420018166,None,right,1,0.8018372999504209,192.45626180013642,None,193.2904398003593,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.79293119740815,96.7478293989698,B,right,0.03396465598704075,55,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.3751962003298,None,right,1,0.8076998996548355,194.47504500020295,None,195.30926230037585,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.76987363125848,98.5240377716805,B,right,0.0338493681562924,56,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.39404370030388,None,right,1,0.5961715998128057,196.49405260011554,None,197.11139800027013,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.68220025127712,153.611907809356,A,left,0.0284110012563856,57,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.19656660035253,None,left,1,0.5933621996082366,198.29683870030567,None,198.91389420023188,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.78639138833884,97.2605445355263,B,right,0.0339319569416942,58,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.99893110012636,None,left,0,0.6877091000787914,200.09882700024173,None,200.81606140034273,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.73027870850128,152.954555767055,A,left,0.0286513935425064,59,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.90080450009555,None,left,1,1.153796499595046,202.0007941001095,None,203.18560740025714,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.63528031190351,153.018504701313,A,left,0.02817640155951755,60,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.27007220033556,None,left,1,0.6088405000045896,204.36997340014204,None,205.0041571003385,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.84727082901368,97.1407373873435,B,right,0.0342363541450684,61,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.08889810042456,None,right,1,0.8618472996167839,206.18883040035143,None,207.07331560039893,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.84207815090439,95.6575292943562,B,right,0.03421039075452195,62,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.1580500002019,None,left,0,1.2560322997160256,208.25813200045377,None,209.54301660042256,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.66229444773774,156.057413534132,A,left,0.0283114722386887,63,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.6274901004508,None,left,1,0.5788833000697196,210.7275486001745,None,211.32820020010695,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.80925779143318,97.0960236538943,B,right,0.0340462889571659,64,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.41271390020847,None,right,1,0.785516900010407,212.51297030039132,None,213.33063940005377,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.73961755034158,154.635147794719,A,left,0.0286980877517079,65,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.4152367003262,None,left,1,0.663523799739778,214.51542700035498,None,215.1992708002217,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.84600787993086,95.2545825010161,B,right,0.0342300393996543,66,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.2836321000941,None,right,1,0.7312034997157753,216.38407080015168,None,217.1349558001384,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.67257797934755,153.732874264885,A,left,0.028362889896737752,67,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.21961560007185,None,left,1,1.002818000037223,218.319835500326,None,219.3541292003356,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.70221839671543,98.6000880276899,B,right,0.03351109198357715,68,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.4384370003827,None,left,0,0.9198215994983912,220.53864600043744,None,221.49025330040604,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.75517113904013,97.3877671551496,B,right,0.033775855695200654,69,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.57475240016356,None,right,1,0.7997191995382309,222.6753790001385,None,223.4922126000747,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.60738341162165,154.617313077604,A,left,0.02803691705810825,70,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.5769126000814,None,left,1,0.5729568996466696,224.67707090033218,None,225.27775640040636,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.67268533803919,150.506970526038,A,left,0.02836342669019595,71,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.36219410039485,None,right,0,0.515837799757719,226.4624098003842,None,226.99675970012322,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.72031743341603,153.230777913531,A,left,0.02860158716708015,72,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.08148970035836,None,right,0,0.7415227997116745,228.18101320043206,None,228.94846820039675,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.74867973256901,96.6728457242231,B,right,0.03374339866284505,73,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.03304310003296,None,left,0,0.0376667995005846,230.13310610037297,None,230.19975810032338,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.69965680810536,156.239985831272,A,left,0.0284982840405268,74,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.2844973001629,None,left,1,0.8496986995451152,231.38501630024984,None,232.2515382003039,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.75126623919487,101.667114114577,B,right,0.03375633119597435,75,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.33661490026861,None,right,1,0.9257576996460557,233.43682290008292,None,234.38825480034575,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.69818233214252,151.125217780013,A,left,0.0284909116607126,76,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.47283860016614,None,left,1,1.277529999613762,235.57285000011325,None,236.87534920033067,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.71443734082497,95.6065978844813,B,right,0.03357218670412485,77,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.95897760009393,None,right,1,1.1514748996123672,238.05887110019103,None,239.22718560043722,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.7117967943727,154.693573073291,A,left,0.0285589839718635,78,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.31149170035496,None,left,1,0.4545974996872246,240.4115843004547,None,240.89605610026047,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.80030669176931,97.4269916856725,B,right,0.03400153345884655,79,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.9803020004183,None,right,1,0.5308129000477493,242.0801652004011,None,242.6310543003492,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.77261703810006,92.4935814477254,B,right,0.033863085190500304,80,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.71552720014006,None,left,0,0.59503009961918,243.8158105001785,None,244.43358720000833,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.75670529327656,96.2270629934271,B,right,0.0337835264663828,81,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.51765880035236,None,right,1,0.6405413998290896,245.61785220028833,None,246.28499320009723,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
6.75862219094074,98.8419200672944,B,right,0.0337931109547037,82,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.3698854004033,None,right,1,0.4363750000484288,247.46979730017483,None,247.93705150019377,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.66592136151861,152.745850564368,A,left,0.028329606807593048,83,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0218180003576,None,right,0,0.07261019991710782,249.12163960002363,None,249.22188430000097,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
5.66467184392733,155.703783220972,A,left,0.02832335921963665,84,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.30635130032897,None,left,1,0.3173707998357713,250.4066998003982,None,250.75703350035474,None,Antonella,001,2022-09-06_16h13.21.940,PruebaGabor2,2022.1.3,59.9494145361199,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.8415595004335,None,left,0,0.7886627996340394,251.94169100001454,None,,,,,,,,,
