Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,KeyRespPrueba.rt,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4.37466753322675,121.936641172079,A,left,0.021873337666133752,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,140.5535116000101,None,left,1,0.3177727998699993,140.65360019984655,None,141.00413869996555,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.15103911197002,121.739445397965,A,left,0.0207551955598501,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,142.08861729991622,None,left,1,0.34286859980784357,142.18863160000183,None,142.55588659993373,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.20861894722884,132.902600431668,A,left,0.0210430947361442,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,143.6404870999977,None,left,1,0.647651300067082,143.7407058000099,None,144.40809059981257,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.16011421414474,127.662407650345,A,left,0.0208005710707237,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,145.49222150002606,None,left,1,0.38695210008881986,145.59277079999447,None,146.01003409991972,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.29629848623957,123.620382773005,A,left,0.02148149243119785,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,147.09467629995197,None,left,1,0.5608119999524206,147.19462329987437,None,147.778647699859,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.36715616505692,125.171189792974,A,left,0.0218357808252846,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,148.8631334998645,None,left,1,1.400138600030914,148.96333109983243,None,150.3816217998974,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.40120818269373,125.936316529093,B,right,0.03200604091346865,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,151.46597200003453,None,right,1,0.8686303000431508,151.56638249987736,None,152.4673895998858,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.57101881998731,122.703336514201,B,right,0.032855094099936547,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,153.5520899000112,None,right,1,0.2469287000130862,153.65205959999003,None,153.91899099992588,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.51800486331816,123.201313656829,B,right,0.032590024316590804,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,155.00374469999224,None,right,1,0.3320744000375271,155.10370379989035,None,155.45411829999648,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.62867668089434,122.44289677766,B,right,0.0331433834044717,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,156.53874029987492,None,right,1,0.19706709985621274,156.63875039992854,None,156.85553970001638,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.80175996963697,123.479031765719,B,right,0.034008799848184855,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,157.94011079985648,160.944204099942,right,1,2.9232151999603957,158.04043879988603,None,160.99416849995032,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.4971422368198,121.23361188501,B,right,0.032485711184099,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,162.0790317999199,None,right,1,0.4485655000898987,162.179101199843,None,162.64598259981722,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.88645151124523,126.216356434983,B,right,0.03443225755622615,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,163.73091279994696,None,right,1,0.3888771999627352,163.83088149991818,None,164.2480656998232,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.16987536863918,127.781087988892,B,right,0.0308493768431959,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,165.3325739998836,None,right,1,0.6678115997929126,165.43264659983106,None,166.11688779992983,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.42202277103785,125.471033968398,B,right,0.03211011385518925,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,167.20143819996156,None,right,1,1.093558199936524,167.3015568999108,None,168.4191453999374,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.70165031872824,126.53215597156,B,right,0.0335082515936412,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,169.50371209997684,None,right,1,0.44021770008839667,169.60390260000713,None,170.07101859990507,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.35643039090676,125.146098150956,B,right,0.0317821519545338,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,171.15565159986727,None,right,1,0.06794219999574125,171.25570639991201,None,171.35607809992507,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
6.72231115957378,120.52954028723,B,right,0.033611555797868904,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,172.44037119997665,None,right,1,0.023183699930086732,172.54041419993155,None,172.59059569984674,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
